Partner Name,date,sales,mean_weekly
Romeo & Juliet Brazilian Cafe,2024-05-07,1,3
Romeo & Juliet Brazilian Cafe,2024-05-08,5,3.2857142857142856
Romeo & Juliet Brazilian Cafe,2024-05-09,3,3.5714285714285716
Romeo & Juliet Brazilian Cafe,2024-05-10,2,3
Romeo & Juliet Brazilian Cafe,2024-05-11,1,2.5714285714285716
Romeo & Juliet Brazilian Cafe,2024-05-12,4,2.7142857142857144
Romeo & Juliet Brazilian Cafe,2024-05-13,3,2.7142857142857144
Romeo & Juliet Brazilian Cafe,2024-05-14,1,2.7142857142857144
Romeo & Juliet Brazilian Cafe,2024-05-15,2,2.2857142857142856
Romeo & Juliet Brazilian Cafe,2024-05-16,2,2.142857142857143
Romeo & Juliet Brazilian Cafe,2024-05-17,3,2.2857142857142856
Romeo & Juliet Brazilian Cafe,2024-05-18,3,2.5714285714285716
Romeo & Juliet Brazilian Cafe,2024-05-19,3,2.4285714285714284
Romeo & Juliet Brazilian Cafe,2024-05-21,3,2.4285714285714284
Romeo & Juliet Brazilian Cafe,2024-05-22,1,2.4285714285714284
Romeo & Juliet Brazilian Cafe,2024-05-23,3,2.5714285714285716
Romeo & Juliet Brazilian Cafe,2024-05-24,3,2.7142857142857144
Rosatis,2024-02-09,3,NA
Rosatis,2024-02-10,1,NA
Rosatis,2024-02-11,2,NA
Rosatis,2024-02-12,1,NA
Rosatis,2024-02-16,2,NA
Rosatis,2024-02-17,1,NA
Rosatis,2024-02-18,2,1.7142857142857142
Rosatis,2024-02-19,4,1.8571428571428572
Rosatis,2024-02-20,2,2
Rosatis,2024-02-21,4,2.2857142857142856
Rosatis,2024-02-22,1,2.2857142857142856
Rosatis,2024-02-27,2,2.2857142857142856
Rosatis,2024-02-28,1,2.2857142857142856
Rosatis,2024-03-02,3,2.4285714285714284
Rosatis,2024-03-03,3,2.2857142857142856
Rosatis,2024-03-04,2,2.2857142857142856
Rosatis,2024-03-05,1,1.8571428571428572
Rosatis,2024-03-06,1,1.8571428571428572
Rosatis,2024-03-07,1,1.7142857142857142
Rosatis,2024-03-09,2,1.8571428571428572
Rosatis,2024-03-11,1,1.5714285714285714
Rosatis,2024-03-16,3,1.5714285714285714
Rosatis,2024-03-17,2,1.5714285714285714
Rosatis,2024-03-21,1,1.5714285714285714
Rosatis,2024-03-23,3,1.8571428571428572
Rosatis,2024-03-26,1,1.8571428571428572
Rosatis,2024-03-30,5,2.2857142857142856
Sati Coffee Co.,2024-03-13,1,NA
Sati Coffee Co.,2024-03-15,3,NA
Sati Coffee Co.,2024-03-19,1,NA
Sati Coffee Co.,2024-03-20,2,NA
Sati Coffee Co.,2024-03-21,2,NA
Sati Coffee Co.,2024-03-26,2,NA
Sati Coffee Co.,2024-03-27,1,1.7142857142857142
Sati Coffee Co.,2024-04-03,1,1.7142857142857142
Sati Coffee Co.,2024-04-04,3,1.7142857142857142
Sati Coffee Co.,2024-04-06,1,1.7142857142857142
Sati Coffee Co.,2024-04-11,3,1.8571428571428572
Sati Coffee Co.,2024-04-18,4,2.142857142857143
Sati Coffee Co.,2024-04-23,2,2.142857142857143
Sati Coffee Co.,2024-04-24,2,2.2857142857142856
Sati Coffee Co.,2024-04-25,1,2.2857142857142856
Sati Coffee Co.,2024-04-26,1,2
Sati Coffee Co.,2024-04-27,2,2.142857142857143
Sati Coffee Co.,2024-04-29,1,1.8571428571428572
Sati Coffee Co.,2024-05-01,2,1.5714285714285714
Sati Coffee Co.,2024-05-02,1,1.4285714285714286
Sati Coffee Co.,2024-05-07,1,1.2857142857142858
Sati Coffee Co.,2024-05-08,2,1.4285714285714286
Sati Coffee Co.,2024-05-13,1,1.4285714285714286
Sati Coffee Co.,2024-05-19,2,1.4285714285714286
Sati Coffee Co.,2024-05-22,1,1.4285714285714286
Sati Coffee Co.,2024-05-23,2,1.4285714285714286
Sati Coffee Co.,2024-05-24,1,1.4285714285714286
Saucy's Southern BBQ & Cuisine,2023-11-21,10,NA
Saucy's Southern BBQ & Cuisine,2023-11-27,5,NA
Saucy's Southern BBQ & Cuisine,2023-11-28,3,NA
Saucy's Southern BBQ & Cuisine,2023-12-01,6,NA
Saucy's Southern BBQ & Cuisine,2023-12-03,7,NA
Saucy's Southern BBQ & Cuisine,2024-01-19,1,NA
Saucy's Southern BBQ & Cuisine,2024-01-23,3,5
Saucy's Southern BBQ & Cuisine,2024-02-11,3,4
Shamane's Bakery,2023-08-11,2,NA
Shamane's Bakery,2023-08-19,4,NA
Shamane's Bakery,2023-08-24,1,NA
Shamane's Bakery,2023-08-29,3,NA
Shamane's Bakery,2023-09-01,3,NA
Shamane's Bakery,2023-09-06,2,NA
Shamane's Bakery,2023-09-07,6,3
Shamane's Bakery,2023-09-08,3,3.142857142857143
Shamane's Bakery,2023-09-12,2,2.857142857142857
Shamane's Bakery,2023-09-20,1,2.857142857142857
Shamane's Bakery,2023-09-23,6,3.2857142857142856
Shamane's Bakery,2023-09-26,5,3.5714285714285716
Shamane's Bakery,2023-10-04,1,3.4285714285714284
Shamane's Bakery,2023-10-07,1,2.7142857142857144
Shamane's Bakery,2023-10-10,1,2.4285714285714284
Shamane's Bakery,2023-10-11,3,2.5714285714285716
Shamane's Bakery,2023-10-12,2,2.7142857142857144
Shamane's Bakery,2023-10-19,3,2.2857142857142856
Shamane's Bakery,2023-10-21,3,2
Shamane's Bakery,2023-10-25,4,2.4285714285714284
Shamane's Bakery,2023-10-31,4,2.857142857142857
Shamane's Bakery,2023-11-04,4,3.2857142857142856
Shamane's Bakery,2023-11-08,2,3.142857142857143
Shamane's Bakery,2023-11-10,3,3.2857142857142856
Shamane's Bakery,2023-11-17,2,3.142857142857143
Shamane's Bakery,2023-12-01,5,3.4285714285714284
Shamane's Bakery,2023-12-12,3,3.2857142857142856
Shamane's Bakery,2023-12-13,3,3.142857142857143
Shamane's Bakery,2023-12-16,6,3.4285714285714284
Shamane's Bakery,2023-12-19,1,3.2857142857142856
Shamane's Bakery,2023-12-26,3,3.2857142857142856
Shamane's Bakery,2023-12-28,7,4
Shamane's Bakery,2024-01-24,4,3.857142857142857
Shamane's Bakery,2024-01-26,2,3.7142857142857144
Shamane's Bakery,2024-01-27,4,3.857142857142857
Shamane's Bakery,2024-01-31,2,3.2857142857142856
Shamane's Bakery,2024-02-08,6,4
Shamane's Bakery,2024-02-09,3,4
Shamane's Bakery,2024-02-13,1,3.142857142857143
Shamane's Bakery,2024-02-15,3,3
Shamane's Bakery,2024-02-17,3,3.142857142857143
Shamane's Bakery,2024-02-22,4,3.142857142857143
Shamane's Bakery,2024-02-23,5,3.5714285714285716
Shamane's Bakery,2024-02-24,1,2.857142857142857
Shamane's Bakery,2024-02-29,5,3.142857142857143
Shamane's Bakery,2024-03-01,3,3.4285714285714284
Shamane's Bakery,2024-03-05,5,3.7142857142857144
Shamane's Bakery,2024-03-07,3,3.7142857142857144
Shamane's Bakery,2024-03-09,3,3.5714285714285716
Shamane's Bakery,2024-03-13,4,3.4285714285714284
Shamane's Bakery,2024-03-15,2,3.5714285714285716
Shamane's Bakery,2024-03-16,3,3.2857142857142856
Shamane's Bakery,2024-03-21,2,3.142857142857143
Shamane's Bakery,2024-03-22,2,2.7142857142857144
Shamane's Bakery,2024-03-26,3,2.7142857142857144
Shamane's Bakery,2024-03-28,3,2.7142857142857144
Shamane's Bakery,2024-03-29,1,2.2857142857142856
Shamane's Bakery,2024-03-30,1,2.142857142857143
Shamane's Bakery,2024-04-02,3,2.142857142857143
Shamane's Bakery,2024-04-03,1,2
Shamane's Bakery,2024-04-04,3,2.142857142857143
Shamane's Bakery,2024-04-13,2,2
Shamane's Bakery,2024-04-18,4,2.142857142857143
Shamane's Bakery,2024-04-27,2,2.2857142857142856
Shamane's Bakery,2024-04-30,1,2.2857142857142856
Shamane's Bakery,2024-05-15,2,2.142857142857143
Shamane's Bakery,2024-05-17,4,2.5714285714285716
Shamane's Bakery,2024-05-21,1,2.2857142857142856
Shamane's Bakery,2024-05-23,2,2.2857142857142856
Slices On Mill,2024-02-02,5,NA
Slices On Mill,2024-02-03,3,NA
Slices On Mill,2024-02-06,7,NA
Slices On Mill,2024-02-07,10,NA
Slices On Mill,2024-02-09,1,NA
Slices On Mill,2024-02-14,3,NA
Slices On Mill,2024-02-15,4,4.714285714285714
Slices On Mill,2024-02-17,1,4.142857142857143
Slices On Mill,2024-02-21,7,4.714285714285714
Slices On Mill,2024-02-22,1,3.857142857142857
Slices On Mill,2024-02-24,1,2.5714285714285716
Slices On Mill,2024-02-25,1,2.5714285714285716
Slices On Mill,2024-02-28,7,3.142857142857143
Slices On Mill,2024-03-01,4,3.142857142857143
Slices On Mill,2024-03-02,1,3.142857142857143
Slices On Mill,2024-03-07,10,3.5714285714285716
Slices On Mill,2024-03-08,3,3.857142857142857
Slices On Mill,2024-03-12,6,4.571428571428571
Slices On Mill,2024-03-14,2,4.714285714285714
Slices On Mill,2024-03-22,1,3.857142857142857
Slices On Mill,2024-03-23,3,3.7142857142857144
Slices On Mill,2024-03-26,1,3.7142857142857144
Slices On Mill,2024-03-27,2,2.5714285714285716
Slices On Mill,2024-03-28,6,3
Slices On Mill,2024-04-05,1,2.2857142857142856
Slices On Mill,2024-04-11,1,2.142857142857143
Slices On Mill,2024-04-12,1,2.142857142857143
Slices On Mill,2024-04-16,1,1.8571428571428572
Slices On Mill,2024-04-23,1,1.8571428571428572
Slices On Mill,2024-04-24,1,1.7142857142857142
Slices On Mill,2024-04-25,1,1
Slices On Mill,2024-05-18,4,1.4285714285714286
Slices On Mill,2024-05-23,2,1.5714285714285714
Slices On Mill,2024-05-24,2,1.7142857142857142
SnapBack Pizzeria,2024-02-01,1,NA
Suss Pastries,2024-02-01,6,NA
Suss Pastries,2024-02-02,12,NA
Suss Pastries,2024-02-05,7,NA
Suss Pastries,2024-02-06,4,NA
Suss Pastries,2024-02-08,5,NA
Suss Pastries,2024-02-09,3,NA
Suss Pastries,2024-02-11,4,5.857142857142857
Suss Pastries,2024-02-12,5,5.714285714285714
Suss Pastries,2024-02-16,7,5
Suss Pastries,2024-02-19,5,4.714285714285714
Suss Pastries,2024-02-20,1,4.285714285714286
Suss Pastries,2024-02-24,8,4.714285714285714
Suss Pastries,2024-02-26,8,5.428571428571429
Suss Pastries,2024-02-29,8,6
Suss Pastries,2024-03-01,2,5.571428571428571
Suss Pastries,2024-03-05,7,5.571428571428571
Suss Pastries,2024-03-08,6,5.714285714285714
Suss Pastries,2024-03-11,6,6.428571428571429
Suss Pastries,2024-03-15,9,6.571428571428571
Suss Pastries,2024-03-19,5,6.142857142857143
Suss Pastries,2024-03-20,4,5.571428571428571
Suss Pastries,2024-03-22,5,6
Suss Pastries,2024-03-27,7,6
Suss Pastries,2024-03-29,6,6
Suss Pastries,2024-04-01,1,5.285714285714286
Suss Pastries,2024-04-02,4,4.571428571428571
Suss Pastries,2024-04-04,5,4.571428571428571
Suss Pastries,2024-04-05,8,5.142857142857143
Suss Pastries,2024-04-09,8,5.571428571428571
Suss Pastries,2024-04-15,8,5.714285714285714
Suss Pastries,2024-04-17,4,5.428571428571429
Suss Pastries,2024-04-19,11,6.857142857142857
Suss Pastries,2024-04-24,8,7.428571428571429
Suss Pastries,2024-04-25,2,7
Suss Pastries,2024-04-26,6,6.714285714285714
Suss Pastries,2024-04-30,6,6.428571428571429
Suss Pastries,2024-05-01,4,5.857142857142857
Suss Pastries,2024-05-02,3,5.714285714285714
Suss Pastries,2024-05-03,3,4.571428571428571
Suss Pastries,2024-05-06,4,4
Suss Pastries,2024-05-07,4,4.285714285714286
Suss Pastries,2024-05-08,2,3.7142857142857144
Suss Pastries,2024-05-10,3,3.2857142857142856
Suss Pastries,2024-05-13,4,3.2857142857142856
Suss Pastries,2024-05-14,2,3.142857142857143
Suss Pastries,2024-05-17,2,3
Suss Pastries,2024-05-24,6,3.2857142857142856
Sweetwaters Coffee & Tea,2024-05-23,1,NA
Süti & Co,2024-04-23,8,NA
Süti & Co,2024-04-27,2,NA
Süti & Co,2024-05-01,2,NA
Süti & Co,2024-05-04,1,NA
Süti & Co,2024-05-10,2,NA
Süti & Co,2024-05-16,1,NA
Süti & Co,2024-05-22,3,2.7142857142857144
Süti & Co,2024-05-24,6,2.4285714285714284
T/aco,2023-09-13,5,NA
TCBY - Colony Rd,2024-03-01,3,NA
TCBY - Colony Rd,2024-03-18,4,NA
TCBY - Colony Rd,2024-03-23,3,NA
TCBY - Colony Rd,2024-03-29,1,NA
TCBY - Colony Rd,2024-04-01,2,NA
TCBY - Colony Rd,2024-04-10,2,NA
TCBY - Colony Rd,2024-04-18,2,2.4285714285714284
TCBY - Colony Rd,2024-04-26,2,2.2857142857142856
TCBY - Colony Rd,2024-04-29,5,2.4285714285714284
TCBY - Colony Rd,2024-05-04,1,2.142857142857143
TCBY - Colony Rd,2024-05-16,2,2.2857142857142856
TCBY - Colony Rd,2024-05-17,2,2.2857142857142856
TCBY - Colony Rd,2024-05-18,4,2.5714285714285716
The Baker's Palette - Davidson Farmer's Market,2024-03-02,2,NA
The Baker's Palette - Davidson Farmer's Market,2024-03-15,2,NA
The Baker's Palette - Davidson Farmer's Market,2024-03-16,1,NA
"The Baker's Palette, LLC - Mooresville",2024-03-01,2,NA
"The Baker's Palette, LLC - Mooresville",2024-03-03,10,NA
"The Baker's Palette, LLC - Mooresville",2024-03-09,8,NA
"The Baker's Palette, LLC - Mooresville",2024-03-10,4,NA
"The Baker's Palette, LLC - Mooresville",2024-03-24,9,NA
"The Baker's Palette, LLC - Mooresville",2024-04-06,8,NA
"The Baker's Palette, LLC - Mooresville",2024-04-07,5,6.571428571428571
"The Baker's Palette, LLC - Mooresville",2024-04-13,6,7.142857142857143
"The Baker's Palette, LLC - Mooresville",2024-04-20,2,6
"The Baker's Palette, LLC - Mooresville",2024-04-21,9,6.142857142857143
"The Baker's Palette, LLC - Mooresville",2024-04-27,4,6.142857142857143
"The Baker's Palette, LLC - Mooresville",2024-04-28,2,5.142857142857143
"The Baker's Palette, LLC - Mooresville",2024-05-01,8,5.142857142857143
"The Baker's Palette, LLC - Mooresville",2024-05-05,14,6.428571428571429
"The Baker's Palette, LLC - Mooresville",2024-05-06,7,6.571428571428571
"The Baker's Palette, LLC - Mooresville",2024-05-09,8,7.428571428571429
"The Baker's Palette, LLC - Mooresville",2024-05-12,11,7.714285714285714
"The Baker's Palette, LLC - Mooresville",2024-05-23,6,8
The Bread Chic,2023-09-08,12,NA
The Bread Chic,2023-09-09,10,NA
The Bread Chic,2023-09-11,7,NA
The Bread Chic,2023-09-12,8,NA
The Bread Chic,2023-09-13,5,NA
The Bread Chic,2023-09-14,5,NA
The Bread Chic,2023-09-15,5,7.428571428571429
The Bread Chic,2023-09-19,6,6.571428571428571
The Bread Chic,2023-09-20,4,5.714285714285714
The Bread Chic,2023-09-22,8,5.857142857142857
The Bread Chic,2023-09-29,6,5.571428571428571
The Bread Chic,2023-09-30,4,5.428571428571429
The Bread Chic,2023-10-04,1,4.857142857142857
The Bread Chic,2023-11-07,6,5
The Bread Chic,2023-12-12,5,4.857142857142857
The Bread Chic,2024-03-30,10,5.714285714285714
The Bread Chic,2024-04-12,6,5.428571428571429
The Bread Chic,2024-04-27,10,6
The Bread Chic,2024-05-15,10,6.857142857142857
The Cake Bar,2023-11-26,5,NA
The Cake Bar,2023-11-29,1,NA
The Cake Bar,2023-12-03,6,NA
The Cake Bar,2023-12-07,4,NA
The Cake Bar,2024-01-11,8,NA
The Cake Bar,2024-01-17,6,NA
The Counter,2024-04-02,4,NA
The Counter,2024-04-03,3,NA
The Counter,2024-04-04,5,NA
The Counter,2024-04-05,7,NA
The Counter,2024-04-06,8,NA
The Counter,2024-04-09,4,NA
The Counter,2024-04-10,2,4.714285714285714
The Counter,2024-04-11,3,4.571428571428571
The Counter,2024-04-12,4,4.714285714285714
The Counter,2024-04-13,4,4.571428571428571
The Counter,2024-04-17,4,4.142857142857143
The Counter,2024-04-18,5,3.7142857142857144
The Counter,2024-04-20,6,4
The Counter,2024-04-24,3,4.142857142857143
The Counter,2024-04-26,3,4.142857142857143
The Counter,2024-04-27,5,4.285714285714286
The Counter,2024-04-30,4,4.285714285714286
The Counter,2024-05-02,4,4.285714285714286
The Counter,2024-05-04,4,4.142857142857143
The Counter,2024-05-07,5,4
The Counter,2024-05-08,6,4.428571428571429
The Counter,2024-05-10,7,5
The Counter,2024-05-11,7,5.285714285714286
The Counter,2024-05-13,3,5.142857142857143
The Counter,2024-05-15,3,5
The Counter,2024-05-17,4,5
The Counter,2024-05-18,6,5.142857142857143
The Counter,2024-05-20,2,4.571428571428571
The Counter,2024-05-21,4,4.142857142857143
The Counter,2024-05-22,3,3.5714285714285716
The Dumpling Lady,2024-02-08,1,NA
The Everyday Market - LoSo,2024-05-10,5,NA
The Everyday Market - LoSo,2024-05-12,5,NA
The Everyday Market - LoSo,2024-05-19,5,NA
The Fox Den,2023-09-08,3,NA
The Fox Den,2023-10-05,3,NA
The Fox Den,2023-10-13,3,NA
The Fox Den,2023-10-16,3,NA
The Fox Den,2023-11-09,3,NA
The Fox Den,2023-11-27,4,NA
The Fox Den,2023-12-09,7,3.7142857142857144
The Fox Den,2023-12-16,6,4.142857142857143
The Fox Den,2023-12-22,4,4.285714285714286
The Fox Den,2024-01-04,2,4.142857142857143
The Fox Den,2024-01-14,1,3.857142857142857
The Fox Den,2024-01-18,2,3.7142857142857144
The Fox Den,2024-01-27,1,3.2857142857142856
The Fox Den,2024-01-30,1,2.4285714285714284
The Fox Den,2024-02-07,4,2.142857142857143
The Fox Den,2024-02-11,3,2
The Fox Den,2024-02-14,5,2.4285714285714284
The Fox Den,2024-02-21,2,2.5714285714285716
The Fox Den,2024-02-27,1,2.4285714285714284
The Fox Den,2024-03-18,2,2.5714285714285716
The Fox Den,2024-03-23,1,2.5714285714285716
The Fox Den,2024-04-17,1,2.142857142857143
The Fox Den,2024-05-07,2,2
The Giddy Goat,2024-02-09,2,NA
The Giddy Goat,2024-02-19,13,NA
The Giddy Goat,2024-03-10,2,NA
The Giddy Goat,2024-03-15,2,NA
The Giddy Goat,2024-03-17,5,NA
The Giddy Goat,2024-03-29,2,NA
The Giddy Goat,2024-04-02,1,3.857142857142857
The Giddy Goat,2024-04-22,7,4.571428571428571
The Giddy Goat,2024-04-28,3,3.142857142857143
The Giddy Goat,2024-04-29,4,3.4285714285714284
The Giddy Goat,2024-05-05,5,3.857142857142857
The Giddy Goat,2024-05-12,5,3.857142857142857
The Giddy Goat,2024-05-22,3,4
The Jugo Bar,2024-04-16,16,NA
The Jugo Bar,2024-04-17,1,NA
The Jugo Bar,2024-05-15,30,NA
The Little Miss Muffin,2024-04-16,3,NA
The Little Miss Muffin,2024-05-11,2,NA
The Mighty Burger,2023-08-18,1,NA
The Mighty Burger,2023-08-21,2,NA
The Mighty Burger,2023-08-24,1,NA
The Post Chicken & Beer,2023-09-08,6,NA
The Post Chicken & Beer,2023-09-12,2,NA
The Post Chicken & Beer,2023-09-28,3,NA
The Post Chicken & Beer,2023-10-06,2,NA
The Post Chicken & Beer,2023-10-07,4,NA
The Post Chicken & Beer,2023-10-18,4,NA
The Post Chicken & Beer,2023-10-20,2,3.2857142857142856
The Post Chicken & Beer,2023-10-25,2,2.7142857142857144
The Post Chicken and Beer - LoHi,2023-12-13,1,NA
The Post Chicken and Beer - LoHi,2023-12-15,1,NA
The Post Chicken and Beer - LoHi,2023-12-18,2,NA
The Post Chicken and Beer - LoHi,2023-12-27,3,NA
The Post Chicken and Beer - LoHi,2023-12-28,8,NA
The Post Chicken and Beer - LoHi,2023-12-29,6,NA
The Post Chicken and Beer - LoHi,2023-12-30,6,3.857142857142857
The Post Chicken and Beer - LoHi,2023-12-31,5,4.428571428571429
The Post Chicken and Beer - LoHi,2024-01-01,1,4.428571428571429
The Post Chicken and Beer - LoHi,2024-01-02,1,4.285714285714286
The Post Chicken and Beer - LoHi,2024-01-03,3,4.285714285714286
The Post Chicken and Beer - LoHi,2024-01-05,1,3.2857142857142856
The Post Chicken and Beer - LoHi,2024-01-06,2,2.7142857142857144
The Post Chicken and Beer - LoHi,2024-01-09,2,2.142857142857143
The Post Chicken and Beer - LoHi,2024-01-11,3,1.8571428571428572
The Post Chicken and Beer - LoHi,2024-01-12,1,1.8571428571428572
The Post Chicken and Beer - LoHi,2024-01-16,3,2.142857142857143
The Post Chicken and Beer - LoHi,2024-01-17,1,1.8571428571428572
The Post Chicken and Beer - LoHi,2024-01-20,3,2.142857142857143
The Post Chicken and Beer - LoHi,2024-01-22,2,2.142857142857143
The Post Chicken and Beer - LoHi,2024-01-24,2,2.142857142857143
The Post Chicken and Beer - LoHi,2024-01-25,4,2.2857142857142856
The Post Chicken and Beer - LoHi,2024-01-26,1,2.2857142857142856
The Post Chicken and Beer - LoHi,2024-01-27,2,2.142857142857143
The Post Chicken and Beer - LoHi,2024-01-28,1,2.142857142857143
The Post Chicken and Beer - LoHi,2024-01-31,1,1.8571428571428572
The Post Chicken and Beer - LoHi,2024-02-01,3,2
The Post Chicken and Beer - LoHi,2024-02-02,2,2
The Post Chicken and Beer - LoHi,2024-02-03,5,2.142857142857143
The Post Chicken and Beer - LoHi,2024-02-04,1,2.142857142857143
The Post Chicken and Beer - LoHi,2024-02-08,4,2.4285714285714284
The Post Chicken and Beer - LoHi,2024-02-09,2,2.5714285714285716
The Post Chicken and Beer - LoHi,2024-02-10,1,2.5714285714285716
The Post Chicken and Beer - LoHi,2024-02-11,3,2.5714285714285716
The Post Chicken and Beer - LoHi,2024-02-13,2,2.5714285714285716
The Post Chicken and Beer - LoHi,2024-02-15,1,2
The Post Chicken and Beer - LoHi,2024-02-16,1,2
The Post Chicken and Beer - LoHi,2024-02-26,1,1.5714285714285714
The Post Chicken and Beer - LoHi,2024-02-28,1,1.4285714285714286
The Post Chicken and Beer - LoHi,2024-02-29,2,1.5714285714285714
The Post Chicken and Beer - LoHi,2024-03-01,1,1.2857142857142858
The Post Chicken and Beer - LoHi,2024-03-06,1,1.1428571428571428
The Post Chicken and Beer - LoHi,2024-03-08,2,1.2857142857142858
The Post Chicken and Beer - LoHi,2024-03-09,6,2
The Post Chicken and Beer - LoHi,2024-03-12,1,2
The Post Chicken and Beer - LoHi,2024-03-13,1,2
The Post Chicken and Beer - LoHi,2024-03-19,2,2
The Post Chicken and Beer - LoHi,2024-03-20,1,2
The Post Chicken and Beer - LoHi,2024-03-22,1,2
The Post Chicken and Beer - LoHi,2024-03-25,1,1.8571428571428572
The Post Chicken and Beer - LoHi,2024-03-26,1,1.1428571428571428
The Post Chicken and Beer - LoHi,2024-04-02,3,1.4285714285714286
The Post Chicken and Beer - LoHi,2024-04-10,1,1.4285714285714286
The Post Chicken and Beer - LoHi,2024-04-16,1,1.2857142857142858
The Post Chicken and Beer - LoHi,2024-04-18,1,1.2857142857142858
The Post Chicken and Beer - LoHi,2024-04-21,1,1.2857142857142858
The Post Chicken and Beer - LoHi,2024-04-23,1,1.2857142857142858
The Post Chicken and Beer - LoHi,2024-05-10,1,1.2857142857142858
The Post Chicken and Beer - LoHi,2024-05-23,1,1
The Post Chicken and Beer - Rosedale,2023-12-12,1,NA
The Post Chicken and Beer - Rosedale,2023-12-15,3,NA
The Post Chicken and Beer - Rosedale,2023-12-16,2,NA
The Post Chicken and Beer - Rosedale,2023-12-20,2,NA
The Post Chicken and Beer - Rosedale,2023-12-21,3,NA
The Post Chicken and Beer - Rosedale,2023-12-22,1,NA
The Post Chicken and Beer - Rosedale,2023-12-24,2,2
The Post Chicken and Beer - Rosedale,2023-12-30,2,2.142857142857143
The Post Chicken and Beer - Rosedale,2024-01-02,5,2.4285714285714284
The Post Chicken and Beer - Rosedale,2024-01-04,3,2.5714285714285716
The Post Chicken and Beer - Rosedale,2024-01-05,6,3.142857142857143
The Post Chicken and Beer - Rosedale,2024-01-06,7,3.7142857142857144
The Post Chicken and Beer - Rosedale,2024-01-07,2,3.857142857142857
The Post Chicken and Beer - Rosedale,2024-01-08,1,3.7142857142857144
The Post Chicken and Beer - Rosedale,2024-01-09,1,3.5714285714285716
The Post Chicken and Beer - Rosedale,2024-01-10,4,3.4285714285714284
The Post Chicken and Beer - Rosedale,2024-01-13,3,3.4285714285714284
The Post Chicken and Beer - Rosedale,2024-01-15,1,2.7142857142857144
The Post Chicken and Beer - Rosedale,2024-01-19,5,2.4285714285714284
The Post Chicken and Beer - Rosedale,2024-01-21,1,2.2857142857142856
The Post Chicken and Beer - Rosedale,2024-01-23,3,2.5714285714285716
The Post Chicken and Beer - Rosedale,2024-01-26,2,2.7142857142857144
The Post Chicken and Beer - Rosedale,2024-01-27,1,2.2857142857142856
The Post Chicken and Beer - Rosedale,2024-01-29,4,2.4285714285714284
The Post Chicken and Beer - Rosedale,2024-02-02,1,2.4285714285714284
The Post Chicken and Beer - Rosedale,2024-02-04,5,2.4285714285714284
The Post Chicken and Beer - Rosedale,2024-02-09,7,3.2857142857142856
The Post Chicken and Beer - Rosedale,2024-02-11,2,3.142857142857143
The Post Chicken and Beer - Rosedale,2024-02-13,7,3.857142857142857
The Post Chicken and Beer - Rosedale,2024-02-15,1,3.857142857142857
The Post Chicken and Beer - Rosedale,2024-02-16,2,3.5714285714285716
The Post Chicken and Beer - Rosedale,2024-02-18,2,3.7142857142857144
The Post Chicken and Beer - Rosedale,2024-02-19,2,3.2857142857142856
The Post Chicken and Beer - Rosedale,2024-02-22,4,2.857142857142857
The Post Chicken and Beer - Rosedale,2024-02-23,2,2.857142857142857
The Post Chicken and Beer - Rosedale,2024-02-26,1,2
The Post Chicken and Beer - Rosedale,2024-02-29,1,2
The Post Chicken and Beer - Rosedale,2024-03-04,1,1.8571428571428572
The Post Chicken and Beer - Rosedale,2024-03-08,3,2
The Post Chicken and Beer - Rosedale,2024-03-10,6,2.5714285714285716
The Post Chicken and Beer - Rosedale,2024-03-13,1,2.142857142857143
The Post Chicken and Beer - Rosedale,2024-03-14,1,2
The Post Chicken and Beer - Rosedale,2024-03-15,3,2.2857142857142856
The Post Chicken and Beer - Rosedale,2024-03-18,3,2.5714285714285716
The Post Chicken and Beer - Rosedale,2024-04-02,1,2.5714285714285716
The Post Chicken and Beer - Rosedale,2024-04-13,2,2.4285714285714284
The Post Chicken and Beer - Rosedale,2024-04-16,1,1.7142857142857142
The Scheming Cookie (TG PHX),2024-04-11,2,NA
The Scheming Cookie (TG PHX),2024-05-15,2,NA
The Scheming Cookie (The Kitchen Market),2024-02-02,2,NA
The Scheming Cookie (The Kitchen Market),2024-02-04,1,NA
The Scheming Cookie (The Kitchen Market),2024-02-07,1,NA
The Scheming Cookie (The Kitchen Market),2024-02-10,1,NA
The Scheming Cookie (The Kitchen Market),2024-02-15,2,NA
The Scheming Cookie (The Kitchen Market),2024-02-29,1,NA
The Scheming Cookie (The Kitchen Market),2024-03-01,5,1.8571428571428572
The Scheming Cookie (The Kitchen Market),2024-03-03,1,1.7142857142857142
The Scheming Cookie (The Kitchen Market),2024-03-04,1,1.7142857142857142
The Scheming Cookie (The Kitchen Market),2024-05-15,1,1.7142857142857142
The Scheming Cookie (The Kitchen Market),2024-05-16,4,2.142857142857143
The Urban Cookie,2023-11-20,6,NA
The Urban Cookie,2023-11-21,4,NA
The Urban Cookie,2023-11-22,4,NA
The Urban Cookie,2023-11-26,6,NA
The Urban Cookie,2023-11-27,4,NA
The Urban Cookie,2023-11-28,7,NA
The Urban Cookie,2023-11-29,4,5
The Urban Cookie,2023-11-30,4,4.714285714285714
The Urban Cookie,2023-12-02,3,4.571428571428571
The Urban Cookie,2023-12-04,6,4.857142857142857
The Urban Cookie,2023-12-05,4,4.571428571428571
The Urban Cookie,2023-12-06,1,4.142857142857143
The Urban Cookie,2023-12-07,6,4
